path	category	language	size_bytes	line_count	imports	symbols
MacTalk/MacTalk/ClipboardManager.swift	AppSource	Swift	4643	143	AppKit,ApplicationServices	enum:ClipboardManager,func:setClipboard,func:getClipboard,func:pasteIfAllowed,func:sendCommandV,func:pasteViaAppleScript,func:canPasteInFrontmostApp,func:addToHistory,func:getHistory,func:clearHistory
MacTalk/MacTalk/AppDelegate.swift	AppSource	Swift	3843	104	AppKit	class:AppDelegate,func:applicationWillFinishLaunching,func:applicationDidFinishLaunching,func:isRunningTests,func:applicationWillTerminate,func:applicationShouldTerminateAfterLastWindowClosed,func:showPermissionAlert
MacTalk/MacTalk/main.swift	AppSource	Swift	1377	39	AppKit	
MacTalk/MacTalk/MacTalk.entitlements	AppSource	Unknown	944	33		
MacTalk/MacTalk/Info.plist	AppSource	PropertyList	1217	34		
MacTalk/MacTalk/UI/AppPickerWindowController.swift	AppSource	Swift	9940	279	AppKit,ScreenCaptureKit	class:AppPickerWindowController,struct:AudioSource,func:fromApp,func:systemAudio,func:setupSearchField,func:setupTableView,func:setupButtons,func:setupUI,func:searchFieldDidChange,func:selectButtonClicked,func:cancelButtonClicked,func:doubleClickOnRow,extension:AppPickerWindowController,func:numberOfRows,extension:AppPickerWindowController,func:tableView,func:tableViewSelectionDidChange
MacTalk/MacTalk/UI/ShortcutRecorderView.swift	AppSource	Swift	9623	328	AppKit,Carbon	class:ShortcutRecorderView,func:setupUI,func:updateColors,func:updateDisplay,func:startRecording,func:stopRecording,func:handleKeyEvent,func:clearShortcut,struct:KeyboardShortcut,func:keyCodeToString,enum:CodingKeys,func:encode
MacTalk/MacTalk/UI/AudioWaveView.swift	AppSource	Swift	3940	119	AppKit,QuartzCore	class:AudioWaveView,func:setupWaveLayers,func:updateAudioLevel,func:reset,func:updateWavePath
MacTalk/MacTalk/UI/AudioLevelMeterView.swift	AppSource	Swift	8339	282	AppKit	class:AudioLevelMeterView,enum:Orientation,func:update,func:reset,func:drawLevelBar,func:drawPeakHold,func:colorForLevel,func:createGradient,class:DualChannelLevelMeterView,func:setupUI,func:updateMic,func:updateApp,func:setAppMeterVisible,func:reset
MacTalk/MacTalk/Utilities/AppSettings.swift	AppSource	Swift	1475	53	Foundation,os	class:AppSettings,struct:State,func:makeForTesting
MacTalk/MacTalk/Utilities/NotificationNames.swift	AppSource	Swift	588	16	Foundation	extension:Notification
MacTalk/MacTalk/Utilities/PerformanceMonitor.swift	AppSource	Swift	9675	286	Foundation,os.log	actor:PerformanceMonitor,func:startTimer,func:stopTimer,func:measure,func:recordMetric,func:getStatistics,func:getAllStatistics,func:clearMetrics,func:startBatteryMonitoring,func:updateBatteryStatus,func:logMemoryUsage,func:logCPUUsage,func:generateReport,struct:MetricStatistics
MacTalk/MacTalk/Utilities/AsyncTimeout.swift	AppSource	Swift	1224	47	Foundation	struct:TimeoutError,func:withTimeout
MacTalk/MacTalk/Audio/RingBuffer.swift	AppSource	Swift	3493	129	Foundation,os	class:RingBuffer,struct:State,func:push,func:pop,func:peek,func:clear,func:popMultiple,extension:RingBuffer,func:pushSamples,func:popSamples
MacTalk/MacTalk/Audio/AudioCapture.swift	AppSource	Swift	1867	59		class:AudioCapture,func:start,func:stop,func:getCurrentLevel
MacTalk/MacTalk/Audio/AudioLevelMonitor.swift	AppSource	Swift	6447	207	Accelerate,Foundation,os	class:AudioLevelMonitor,struct:State,struct:LevelData,func:update,func:reset,func:calculateRMS,func:calculatePeak,func:updatePeakHold,func:amplitudeToDecibels,func:normalizeDecibels,func:normalizedToDecibels,class:MultiChannelLevelMonitor,enum:Channel,func:update,func:reset
MacTalk/MacTalk/Audio/ScreenAudioCapture.swift	AppSource	Swift	4715	135		class:ScreenAudioCapture,func:selectFirstWindow,func:selectApp,func:selectDisplay,func:selectDisplay,func:startCapture,func:stop,func:stream,func:stream
MacTalk/MacTalk/Audio/ASREngine.swift	AppSource	Swift	2648	96	Foundation	enum:ASRProvider,struct:ASRWord,struct:ASRPartial,struct:ASRFinalSegment,protocol:ASREngine,func:prepare,func:reset,func:process,func:finalize,func:setPartialHandler,extension:ASREngine,func:process,func:finalize,func:makePCMBuffer
MacTalk/MacTalk/Audio/AudioMixer.swift	AppSource	Swift	5500	166	os	class:AudioMixer,func:convert,func:convertSampleBuffer,extension:CMSampleBuffer,func:makePCMBuffer
MacTalk/MacTalk/Whisper/NativeWhisperEngine.swift	AppSource	Swift	5246	155	Foundation	class:NativeWhisperEngine,struct:Result,func:prepare,func:reset,func:setPartialHandler,func:process,func:finalize,func:transcribe,func:transcribeStreaming,func:transcribeFinal,func:samples
MacTalk/MacTalk/Whisper/ParakeetBootstrap.swift	AppSource	Swift	4365	152	CoreML,FluidAudio,Foundation,os	extension:AsrManager,class:ParakeetBootstrap,enum:BootstrapError,enum:EngineState,struct:State,func:currentState,func:currentManager,func:ensureReady,func:reset,func:ensureModelsAvailable,func:downloadModels,func:loadManager,func:handleDownloadState,func:setEngineState
MacTalk/MacTalk/Whisper/WhisperBridge.mm	AppSource	Objective-C++	4196	142	Accelerate/Accelerate.h,WhisperBridge.h,algorithm,ggml.h,string,vector,whisper.h	
MacTalk/MacTalk/Whisper/SHA256Streamer.swift	AppSource	Swift	1360	38	CryptoKit,Foundation	enum:SHA256Streamer,func:hashFile
MacTalk/MacTalk/Whisper/ModelStore.swift	AppSource	Swift	2209	64	AppKit,Foundation	enum:ModelStore,func:path,func:exists,func:freeSpaceBytes,func:listAvailableModels,func:fileSize,func:delete,func:openModelsDirectory
MacTalk/MacTalk/Whisper/ModelDownloader.swift	AppSource	Swift	7447	204	Foundation	class:ModelDownloader,enum:State,enum:ErrorType,func:notifyState,func:start,func:cancel,func:kick,func:tryNextMirror,func:verifyAndMove,extension:ModelDownloader,func:urlSession,func:urlSession,func:urlSession
MacTalk/MacTalk/Whisper/WhisperBridge.h	AppSource	C/C++ Header	1292	45		
MacTalk/MacTalk/Whisper/ModelCatalog.swift	AppSource	Swift	4881	105	Foundation	struct:ModelSpec,enum:ModelCatalog,func:bundled,func:findByFilename,func:findById
MacTalk/MacTalk/Whisper/ParakeetModelDownloader.swift	AppSource	Swift	9594	258	FluidAudio,Foundation	class:ParakeetModelDownloader,enum:State,enum:ErrorType,func:modelsAvailable,func:downloadIfNeeded,func:notifyState,func:verifyModelsExist,func:listFilesToDownload,func:listDirectory,func:authorizedRequest
MacTalk/MacTalk/Whisper/ModelManager.swift	AppSource	Swift	7786	237	AppKit,Foundation	class:ModelManager,func:ensureAvailable,func:cancelDownload,extension:ModelManager,enum:DownloadError,func:downloadModel
MacTalk/MacTalk/Whisper/ParakeetEngine.swift	AppSource	Swift	2410	83	FluidAudio,Foundation	class:ParakeetEngine,func:prepare,func:reset,func:setPartialHandler,func:process,func:finalize,func:mapWords,actor:ParakeetEngineCore,func:prepare,func:reset,func:transcribe
Vendor/whisper.cpp/README_sycl.md	Vendor	Markdown	6593	249		
Vendor/whisper.cpp/CMakeLists.txt	Vendor	Text	9952	255		
Vendor/whisper.cpp/LICENSE	Vendor	Unknown	1078	21		
Vendor/whisper.cpp/AUTHORS	Vendor	Unknown	21736	510		
Vendor/whisper.cpp/Makefile	Vendor	Unknown	2170	58		
Vendor/whisper.cpp/close-issue.yml	Vendor	YAML	938	28		
Vendor/whisper.cpp/README.md	Vendor	Markdown	35485	848		
Vendor/whisper.cpp/build-xcframework.sh	Vendor	Shell	23200	571		
Vendor/whisper.cpp/cmake/whisper.pc.in	Vendor	Unknown	274	10		
Vendor/whisper.cpp/cmake/DefaultTargetOptions.cmake	Vendor	Unknown	385	16		
Vendor/whisper.cpp/cmake/FindFFmpeg.cmake	Vendor	Unknown	6231	163		
Vendor/whisper.cpp/cmake/whisper-config.cmake.in	Vendor	Unknown	1910	65		
Vendor/whisper.cpp/cmake/build-info.cmake	Vendor	Unknown	1723	60		
Vendor/whisper.cpp/cmake/git-vars.cmake	Vendor	Unknown	717	22		
Vendor/whisper.cpp/ci/run.sh	Vendor	Shell	10945	379		
Vendor/whisper.cpp/ci/README.md	Vendor	Markdown	1770	41		
Vendor/whisper.cpp/include/whisper.h	Vendor	C/C++ Header	35157	741		struct:whisper_context,struct:whisper_state,struct:whisper_full_params,struct:whisper_context_params,struct:whisper_aheads,struct:whisper_context,struct:whisper_state,struct:whisper_context,struct:whisper_context,struct:whisper_context,struct:whisper_state,struct:whisper_context,struct:whisper_context,struct:whisper_state,struct:whisper_context,struct:whisper_context,struct:whisper_state,struct:whisper_context,struct:whisper_context,struct:whisper_state,struct:whisper_context,struct:whisper_context,struct:whisper_context,struct:whisper_state,struct:whisper_timings,struct:whisper_context,struct:whisper_state,struct:whisper_full_params,struct:whisper_context,struct:whisper_full_params,struct:whisper_context,struct:whisper_state,struct:whisper_full_params,struct:whisper_context,struct:whisper_full_params,struct:whisper_vad_context,struct:whisper_vad_context_params,struct:whisper_vad_context,struct:whisper_vad_segments,struct:whisper_vad_context,struct:whisper_vad_params,struct:whisper_vad_context,struct:whisper_vad_params
Vendor/whisper.cpp/tests/test-c.c	Vendor	C	40	3		
Vendor/whisper.cpp/tests/CMakeLists.txt	Vendor	Text	4485	112		
Vendor/whisper.cpp/tests/run-tests.sh	Vendor	Shell	3481	130		
Vendor/whisper.cpp/tests/es-0-ref.txt	Vendor	Text	1945	1		
Vendor/whisper.cpp/tests/en-1-ref.txt	Vendor	Text	2221	1		
Vendor/whisper.cpp/tests/en-0-ref.txt	Vendor	Text	2101	1		
Vendor/whisper.cpp/tests/test-vad.cpp	Vendor	C++	2689	83		struct:whisper_vad_context,struct:whisper_vad_params,struct:whisper_vad_segments,struct:whisper_vad_context,struct:whisper_vad_params,struct:whisper_vad_segments,struct:whisper_vad_context_params,struct:whisper_vad_context,struct:whisper_vad_params,struct:whisper_vad_segments
Vendor/whisper.cpp/tests/en-2-ref.txt	Vendor	Text	957	1		
Vendor/whisper.cpp/tests/test-vad-full.cpp	Vendor	C++	1758	54		struct:whisper_context_params,struct:whisper_context,struct:whisper_full_params
Vendor/whisper.cpp/tests/test-whisper.js	Vendor	Unknown	1645	58		
Vendor/whisper.cpp/tests/earnings21/requirements.txt	Vendor	Text	197	6		
Vendor/whisper.cpp/tests/earnings21/Makefile	Vendor	Unknown	342	16		
Vendor/whisper.cpp/tests/earnings21/eval.mk	Vendor	Unknown	1984	58		
Vendor/whisper.cpp/tests/earnings21/README.md	Vendor	Markdown	1969	87		
Vendor/whisper.cpp/tests/earnings21/eval.py	Vendor	Unknown	1924	68		
Vendor/whisper.cpp/tests/earnings21/normalizers/LICENSE	Vendor	Unknown	1279	25		
Vendor/whisper.cpp/tests/earnings21/normalizers/__init__.py	Vendor	Unknown	130	2		
Vendor/whisper.cpp/tests/earnings21/normalizers/english.json	Vendor	JSON	56128	1741		
Vendor/whisper.cpp/tests/earnings21/normalizers/basic.py	Vendor	Unknown	2064	80		
Vendor/whisper.cpp/tests/earnings21/normalizers/english.py	Vendor	Unknown	20868	550		
Vendor/whisper.cpp/tests/librispeech/requirements.txt	Vendor	Text	197	6		
Vendor/whisper.cpp/tests/librispeech/Makefile	Vendor	Unknown	252	15		
Vendor/whisper.cpp/tests/librispeech/eval.mk	Vendor	Unknown	998	39		
Vendor/whisper.cpp/tests/librispeech/README.md	Vendor	Markdown	1312	60		
Vendor/whisper.cpp/tests/librispeech/eval.py	Vendor	Unknown	1205	47		
Vendor/whisper.cpp/tests/librispeech/normalizers/LICENSE	Vendor	Unknown	1279	25		
Vendor/whisper.cpp/tests/librispeech/normalizers/__init__.py	Vendor	Unknown	130	2		
Vendor/whisper.cpp/tests/librispeech/normalizers/english.json	Vendor	JSON	56128	1741		
Vendor/whisper.cpp/tests/librispeech/normalizers/basic.py	Vendor	Unknown	2064	80		
Vendor/whisper.cpp/tests/librispeech/normalizers/english.py	Vendor	Unknown	20868	550		
Vendor/whisper.cpp/models/for-tests-ggml-tiny.en.bin	Vendor	Unknown	586836	5616		
Vendor/whisper.cpp/models/for-tests-ggml-medium.bin	Vendor	Unknown	575451	4626		
Vendor/whisper.cpp/models/for-tests-ggml-tiny.bin	Vendor	Unknown	575451	4626		
Vendor/whisper.cpp/models/convert-h5-to-ggml.py	Vendor	Unknown	7891	218		
Vendor/whisper.cpp/models/for-tests-ggml-base.en.bin	Vendor	Unknown	586836	5616		
Vendor/whisper.cpp/models/requirements-coreml.txt	Vendor	Text	50	4		
Vendor/whisper.cpp/models/download-ggml-model.cmd	Vendor	Unknown	3105	114		
Vendor/whisper.cpp/models/for-tests-ggml-large.bin	Vendor	Unknown	575451	4626		
Vendor/whisper.cpp/models/generate-coreml-model.sh	Vendor	Shell	1327	38		
Vendor/whisper.cpp/models/convert-silero-vad-to-ggml.py	Vendor	Unknown	7231	196		
Vendor/whisper.cpp/models/for-tests-ggml-small.bin	Vendor	Unknown	575451	4630		
Vendor/whisper.cpp/models/convert-pt-to-ggml.py	Vendor	Unknown	10613	342		
Vendor/whisper.cpp/models/README.md	Vendor	Markdown	5745	111		
Vendor/whisper.cpp/models/for-tests-ggml-base.bin	Vendor	Unknown	575451	4626		
Vendor/whisper.cpp/models/convert-h5-to-coreml.py	Vendor	Unknown	4897	117		
Vendor/whisper.cpp/models/generate-coreml-interface.sh	Vendor	Shell	1565	31		
Vendor/whisper.cpp/models/download-ggml-model.sh	Vendor	Shell	3770	149		
Vendor/whisper.cpp/models/for-tests-ggml-small.en.bin	Vendor	Unknown	586836	5620		
Vendor/whisper.cpp/models/download-coreml-model.sh	Vendor	Shell	2984	102		
Vendor/whisper.cpp/models/ggml_to_pt.py	Vendor	Unknown	3602	109		
Vendor/whisper.cpp/models/download-vad-model.cmd	Vendor	Unknown	2452	99		
Vendor/whisper.cpp/models/convert-whisper-to-openvino.py	Vendor	Unknown	2003	60		
Vendor/whisper.cpp/models/for-tests-ggml-medium.en.bin	Vendor	Unknown	586836	5616		
Vendor/whisper.cpp/models/for-tests-silero-v5.1.2-ggml.bin	Vendor	Unknown	885098	13610		
Vendor/whisper.cpp/models/convert-whisper-to-coreml.py	Vendor	Unknown	12851	328		
Vendor/whisper.cpp/models/download-vad-model.sh	Vendor	Shell	2975	105		
Vendor/whisper.cpp/models/requirements-openvino.txt	Vendor	Text	41	2		
Vendor/whisper.cpp/grammars/chess.gbnf	Vendor	Unknown	941	29		
Vendor/whisper.cpp/grammars/assistant.gbnf	Vendor	Unknown	2329	57		
Vendor/whisper.cpp/grammars/colors.gbnf	Vendor	Unknown	339	16		
Vendor/whisper.cpp/samples/jfk.mp3	Vendor	Unknown	76447	2399		
Vendor/whisper.cpp/samples/README.md	Vendor	Markdown	367	6		
Vendor/whisper.cpp/samples/jfk.wav	Vendor	Unknown	352078	10515		
Vendor/whisper.cpp/examples/ffmpeg-transcode.cpp	Vendor	C++	9977	368		struct:wave_hdr,struct:audio_buffer,struct:wave_hdr,struct:stat,struct:audio_buffer,struct:SwrContext,struct:audio_buffer
Vendor/whisper.cpp/examples/common.cpp	Vendor	C++	23275	675		
Vendor/whisper.cpp/examples/miniaudio.h	Vendor	C/C++ Header	4025780	10882		struct:my_data_source,struct:ma_resampler_config,struct:ma_paged_audio_buffer_page,struct:ma_job,struct:ma_device_config,struct:ma_backend_callbacks,struct:ma_context_config,struct:ma_context,struct:ma_device,struct:ma_decoder,struct:ma_encoder,struct:ma_resource_manager_data_buffer_node,struct:ma_resource_manager_data_buffer,struct:ma_resource_manager_data_stream,struct:ma_resource_manager_data_source,struct:ma_resource_manager,struct:ma_node_output_bus,struct:ma_node_input_bus,struct:ma_node_base,struct:ma_node_graph
Vendor/whisper.cpp/examples/server.py	Vendor	Unknown	4596	120		
Vendor/whisper.cpp/examples/grammar-parser.h	Vendor	C/C++ Header	895	29		struct:parse_state
Vendor/whisper.cpp/examples/CMakeLists.txt	Vendor	Text	3599	125		
Vendor/whisper.cpp/examples/json.hpp	Vendor	C++ Header	907858	14168		struct:make_void,struct:nonesuch,class:AlwaysVoid,class:Op,struct:detector,class:Op,struct:detector,class:Op,class:Op,struct:is_detected_lazy,class:Op,class:Op,class:Op,class:Op,class:Op,class:ObjectType,class:ArrayType,class:StringType,class:NumberUnsignedType,class:AllocatorType,class:JSONSerializer,class:BinaryType,struct:std_name,struct:would_call_std_,struct:would_call_std_,struct:position_t,struct:integer_sequence,struct:Extend,struct:Extend,struct:Extend,struct:Gen,struct:Gen,struct:priority_tag,struct:static_const,struct:iterator_types,struct:iterator_types,struct:iterator_traits,struct:iterator_traits,struct:iterator_traits,struct:adl_serializer,class:ObjectType,class:ArrayType,class:StringType,class:NumberIntegerType,class:NumberUnsignedType,class:NumberFloatType,class:AllocatorType,class:JSONSerializer,class:BinaryType,class:basic_json,class:json_pointer,struct:ordered_map,struct:is_basic_json,struct:is_basic_json,struct:is_basic_json_context,class:json_ref,struct:is_json_ref,struct:is_json_ref,struct:has_from_json,struct:is_getable,struct:has_from_json,struct:has_non_default_from_json,struct:has_non_default_from_json,struct:has_to_json,struct:has_to_json,struct:has_key_compare,struct:actual_object_comparator,struct:conjunction,struct:conjunction,struct:conjunction,struct:negation,struct:is_default_constructible,struct:is_default_constructible,struct:is_default_constructible,struct:is_default_constructible,struct:is_default_constructible,struct:is_constructible,struct:is_constructible,struct:is_constructible,struct:is_constructible,struct:is_constructible,struct:is_iterator_traits,struct:is_iterator_traits,struct:is_range,struct:is_complete_type,struct:is_complete_type,struct:is_compatible_object_type_impl,struct:is_compatible_object_type_impl,struct:is_compatible_object_type,struct:is_constructible_object_type_impl,struct:is_constructible_object_type_impl,struct:is_constructible_object_type,struct:is_compatible_string_type,struct:is_constructible_string_type,struct:is_compatible_array_type_impl,struct:is_compatible_array_type_impl,struct:is_compatible_array_type,struct:is_constructible_array_type_impl,struct:is_constructible_array_type_impl,struct:is_constructible_array_type_impl,struct:is_constructible_array_type,struct:is_compatible_integer_type_impl,struct:is_compatible_integer_type_impl,struct:is_compatible_integer_type,struct:is_compatible_type_impl,struct:is_compatible_type_impl,struct:is_compatible_type,struct:is_constructible_tuple,struct:is_constructible_tuple,struct:is_json_iterator_of,struct:is_json_iterator_of,struct:is_json_iterator_of,class:Primary,struct:is_specialization_of,class:Primary,struct:is_specialization_of,struct:is_comparable,struct:is_comparable,struct:is_ordered_map,struct:two,struct:value_in_range_of_impl2,struct:value_in_range_of_impl2,struct:value_in_range_of_impl2,struct:value_in_range_of_impl2,struct:value_in_range_of_impl2,struct:value_in_range_of_impl1,struct:value_in_range_of_impl1,struct:value_in_range_of_impl1,struct:is_c_string,struct:is_transparent,class:exception,class:parse_error,class:invalid_iterator,class:type_error,class:out_of_range,class:other_error,struct:identity_tag,struct:from_json_fn,class:iteration_proxy_value,class:iteration_proxy,class:tuple_size,class:tuple_element,struct:external_constructor,struct:external_constructor,struct:external_constructor,struct:external_constructor,struct:external_constructor,struct:external_constructor,struct:external_constructor,struct:external_constructor,struct:external_constructor,struct:to_json_fn,struct:adl_serializer,class:byte_container_with_subtype,class:file_input_adapter,class:input_stream_adapter,class:iterator_input_adapter,struct:wide_string_input_helper,struct:wide_string_input_helper,struct:wide_string_input_helper,class:wide_string_input_adapter,struct:iterator_input_adapter_factory,struct:is_iterator_of_multibyte,struct:iterator_input_adapter_factory,struct:container_input_adapter_factory,struct:container_input_adapter_factory,class:span_input_adapter,struct:json_sax,class:json_sax_dom_parser,class:json_sax_dom_callback_parser,class:json_sax_acceptor,class:lexer_base,class:lexer,struct:is_sax,struct:is_sax_static_asserts,class:binary_reader,class:parser,class:primitive_iterator_t,struct:internal_iterator,class:iteration_proxy,class:iteration_proxy_value,class:iter_impl,class:json_reverse_iterator,class:json_pointer,struct:string_t_helper,struct:string_t_helper
Vendor/whisper.cpp/examples/common-whisper.cpp	Vendor	C++	5195	175		
Vendor/whisper.cpp/examples/livestream.sh	Vendor	Shell	3026	112		
Vendor/whisper.cpp/examples/stb_vorbis.c	Vendor	C	192790	5584		struct:stb_vorbis
